State,CourtName,CaseTypeDescription,AppealByRight,AppealByPermission,OriginalProceeding,InterlocutoryAppeal,Exclusive,Limited,MinValue,MaxValue,Notes
Georgia,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Idaho,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Idaho,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Idaho,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Illinois,Supreme Court,Contract,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Indiana,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Indiana,Supreme Court,Contract,True,True,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Contract,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Contract,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Contract,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Kansas,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Kansas,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Kentucky,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Kentucky,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Contract,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Contract,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Maine,Supreme Judicial Court,Contract,True,False,False,True,True,False,-98,-98,
Maryland,Court of Appeals,Contract,True,False,False,True,False,True,-98,-98,
Maryland,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Contract,True,False,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Contract,False,True,False,False,False,True,-98,-98,
Massachusetts,Appeals Court,Contract,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Contract,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Contract,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Contract,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Minnesota,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Minnesota,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Contract,False,True,False,False,False,False,-98,-98,
Mississippi,Court of Appeals,Contract,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Contract,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Contract,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Contract,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Contract,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Montana,Supreme Court,Contract,True,False,False,False,True,False,-98,-98,
Montana,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Nebraska,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Nebraska,Supreme Court,Contract,True,False,False,True,False,True,-98,-98,
Nebraska,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Nevada,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Contract,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Contract,False,True,False,True,False,False,-98,-98,
New Jersey,Supreme Court,Contract,True,False,False,False,False,True,-98,-98,
New Jersey,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
New Mexico,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
New Mexico,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
New Mexico,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Div. 1st,Contract,True,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Term 1st,Contract,True,True,False,True,False,False,-98,-98,
New York,Court of Appeals,Contract,True,False,False,True,False,True,-98,-98,
New York,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
North Carolina,Supreme Court,Contract,True,False,False,False,False,True,-98,-98,
North Carolina,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
North Dakota,Temporary Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
North Dakota,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Ohio,Court of Appeals 1st District,Contract,True,False,False,True,False,False,-98,-98,
Ohio,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Oklahoma,Court of Civil Appeals,Contract,True,False,False,True,False,False,-98,-98,
Oklahoma,Supreme Court,Contract,True,True,False,True,False,False,-98,-98,
Oregon,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Oregon,Supreme Court,Contract,False,True,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Contract,True,False,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Contract,False,True,False,True,False,False,-98,-98,
Pennsylvania,Superior Court,Contract,True,False,False,True,False,False,-98,-98,
Pennsylvania,Supreme Court,Contract,True,True,False,True,False,False,-98,-98,
Puerto Rico,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Puerto Rico,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Puerto Rico,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Puerto Rico,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Rhode Island,Supreme Court,Contract,True,False,False,False,False,False,-98,-98,
Rhode Island,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
South Carolina,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
South Carolina,Supreme Court,Contract,True,True,False,True,False,False,-98,-98,
South Dakota,Supreme Court,Contract,True,False,False,False,True,False,-98,-98,
South Dakota,Supreme Court,Contract,False,True,False,True,True,False,-98,-98,
Tennessee,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Tennessee,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Tennessee,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Texas,Court of Appeals 1st District,Contract,True,False,False,True,False,False,-98,-98,
Texas,Supreme Court,Contract,False,True,False,False,False,False,-98,-98,
Utah,Court of Appeals,Contract,True,False,False,False,False,True,-98,-98,
Utah,Court of Appeals,Contract,False,True,False,False,False,False,-98,-98,
Utah,Supreme Court,Contract,True,False,False,False,False,True,-98,-98,
Utah,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Vermont,Supreme Court,Contract,True,True,False,True,True,False,-98,-98,
Virginia,Supreme Court,Contract,False,True,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Contract,True,False,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Contract,False,True,False,True,False,False,-98,-98,
Washington,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
West Virginia,Supreme Court of Appeals,Contract,False,True,False,False,True,False,-98,-98,
Wisconsin,Court of Appeals,Contract,True,False,False,False,False,False,-98,-98,
Wisconsin,Court of Appeals,Contract,False,True,False,True,False,False,-98,-98,
Wisconsin,Supreme Court,Contract,False,True,False,False,False,False,-98,-98,
Wyoming,Supreme Court,Contract,True,False,False,False,True,False,-98,-98,
Wyoming,Supreme Court,Contract,False,True,False,True,False,False,-98,-98,
Alabama,Court of Civil Appeals,Real Property,True,False,False,False,False,False,0,50000,
Alabama,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Alabama,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Alaska,Supreme Court,Real Property,True,False,False,False,True,False,-98,-98,
Alaska,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Arizona,Court of Appeal Division One,Real Property,True,False,False,True,False,False,-98,-98,
Arizona,Supreme Court,Real Property,True,True,False,True,False,False,-98,-98,
Arkansas,Court of Appeals,Real Property,True,True,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
California,Courts of Appeal 1st District,Real Property,True,False,False,False,False,False,-98,-98,
California,Courts of Appeal 1st District,Real Property,False,True,False,True,False,False,-98,-98,
California,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Colorado,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Colorado,Court of Appeals,Real Property,True,False,False,False,False,True,-98,-98,
Colorado,Court of Appeals,Real Property,False,True,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Real Property,True,False,False,False,False,False,-98,-98,
Connecticut,Supreme Court,Real Property,True,True,False,False,False,False,-98,-98,
Delaware,Supreme Court,Real Property,True,False,False,False,True,False,-98,-98,
Delaware,Supreme Court,Real Property,False,True,False,True,True,False,-98,-98,
District of Columbia,Court of Appeals,Real Property,True,False,False,False,True,False,-98,-98,
District of Columbia,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Real Property,True,False,False,False,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Real Property,False,True,False,True,False,True,-98,-98,
Florida,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Florida,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
Georgia,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Idaho,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Idaho,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Idaho,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Illinois,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Indiana,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Indiana,Supreme Court,Real Property,True,True,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Real Property,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Real Property,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Real Property,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Kansas,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Kansas,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Kentucky,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Kentucky,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Real Property,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Maine,Supreme Judicial Court,Real Property,True,False,False,True,True,False,-98,-98,
Maryland,Court of Appeals,Real Property,True,False,False,True,False,True,-98,-98,
Maryland,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Real Property,True,False,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Real Property,False,True,False,False,False,True,-98,-98,
Massachusetts,Appeals Court,Real Property,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Real Property,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Real Property,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Real Property,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Minnesota,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Minnesota,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Mississippi,Court of Appeals,Real Property,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Real Property,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Real Property,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Real Property,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Real Property,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Montana,Supreme Court,Real Property,True,False,False,False,True,False,-98,-98,
Montana,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Nebraska,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Nebraska,Supreme Court,Real Property,True,False,False,True,False,True,-98,-98,
Nebraska,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Nevada,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Real Property,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Real Property,False,True,False,True,False,False,-98,-98,
New Jersey,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
New Jersey,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
New Mexico,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
New Mexico,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
New Mexico,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Div. 1st,Real Property,True,True,False,True,False,False,-98,-98,
New York,Supreme Ct. Appellate Term 1st,Real Property,True,True,False,True,False,False,-98,-98,
New York,Court of Appeals,Real Property,True,False,False,True,False,True,-98,-98,
New York,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
North Carolina,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
North Carolina,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
North Carolina,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
North Dakota,Temporary Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
North Dakota,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Ohio,Court of Appeals 1st District,Real Property,True,False,False,True,False,False,-98,-98,
Ohio,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Oklahoma,Court of Civil Appeals,Real Property,True,False,False,True,False,False,-98,-98,
Oklahoma,Supreme Court,Real Property,True,True,False,True,False,False,-98,-98,
Oregon,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Oregon,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Real Property,True,False,False,False,False,False,-98,-98,
Pennsylvania,Commonwealth Court,Real Property,False,True,False,True,False,False,-98,-98,
Pennsylvania,Superior Court,Real Property,True,False,False,True,False,False,-98,-98,
Pennsylvania,Supreme Court,Real Property,True,True,False,True,False,False,-98,-98,
Puerto Rico,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Puerto Rico,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Puerto Rico,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Puerto Rico,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Rhode Island,Supreme Court,Real Property,True,False,False,False,False,False,-98,-98,
Rhode Island,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
South Carolina,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
South Carolina,Supreme Court,Real Property,True,True,False,True,False,False,-98,-98,
South Dakota,Supreme Court,Real Property,True,False,False,False,True,False,-98,-98,
South Dakota,Supreme Court,Real Property,False,True,False,True,True,False,-98,-98,
Tennessee,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Tennessee,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Tennessee,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Texas,Court of Appeals 1st District,Real Property,True,False,False,True,False,False,-98,-98,
Texas,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Utah,Court of Appeals,Real Property,True,False,False,False,False,True,-98,-98,
Utah,Court of Appeals,Real Property,False,True,False,False,False,False,-98,-98,
Utah,Supreme Court,Real Property,True,False,False,False,False,True,-98,-98,
Utah,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Vermont,Supreme Court,Real Property,True,True,False,True,True,False,-98,-98,
Virginia,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Real Property,True,False,False,False,False,False,-98,-98,
Washington,Courts of Appeals Division I,Real Property,False,True,False,True,False,False,-98,-98,
Washington,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
West Virginia,Supreme Court of Appeals,Real Property,False,True,False,False,True,False,-98,-98,
Wisconsin,Court of Appeals,Real Property,True,False,False,False,False,False,-98,-98,
Wisconsin,Court of Appeals,Real Property,False,True,False,True,False,False,-98,-98,
Wisconsin,Supreme Court,Real Property,False,True,False,False,False,False,-98,-98,
Wyoming,Supreme Court,Real Property,True,False,False,False,True,False,-98,-98,
Wyoming,Supreme Court,Real Property,False,True,False,True,False,False,-98,-98,
Alabama,Court of Civil Appeals,Probate/Estate,True,False,False,False,False,False,0,50000,
Alabama,Supreme Court,Probate/Estate,False,True,False,True,False,False,50000,NOMAX,
Alabama,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Alaska,Supreme Court,Probate/Estate,True,False,False,False,True,False,-98,-98,
Alaska,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Arizona,Court of Appeal Division One,Probate/Estate,True,False,False,True,False,False,-98,-98,
Arizona,Supreme Court,Probate/Estate,True,True,False,True,False,False,-98,-98,
Arkansas,Court of Appeals,Probate/Estate,True,True,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Arkansas,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
California,Courts of Appeal 1st District,Probate/Estate,True,False,False,False,False,False,-98,-98,
California,Courts of Appeal 1st District,Probate/Estate,False,True,False,True,False,False,-98,-98,
California,Supreme Court,Probate/Estate,False,True,False,False,False,False,-98,-98,
Colorado,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Colorado,Court of Appeals,Probate/Estate,True,False,False,False,False,True,-98,-98,
Colorado,Court of Appeals,Probate/Estate,False,True,False,False,False,False,-98,-98,
Connecticut,Appellate Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Connecticut,Supreme Court,Probate/Estate,True,True,False,False,False,False,-98,-98,
Delaware,Supreme Court,Probate/Estate,True,False,False,False,True,False,-98,-98,
Delaware,Supreme Court,Probate/Estate,False,True,False,True,True,False,-98,-98,
District of Columbia,Court of Appeals,Probate/Estate,True,False,False,False,True,False,-98,-98,
District of Columbia,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Probate/Estate,True,False,False,False,False,False,-98,-98,
Florida,Fifth District Court of Appeal,Probate/Estate,False,True,False,True,False,True,-98,-98,
Florida,Supreme Court,Probate/Estate,False,True,False,False,False,False,-98,-98,
Florida,Supreme Court,Probate/Estate,True,False,False,False,False,True,-98,-98,
Georgia,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Georgia,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Georgia,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Georgia,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Hawai'i,Intermediate Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Hawai'i,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Idaho,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Idaho,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Idaho,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Idaho,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Illinois,Fifth District Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Illinois,Supreme Court,Probate/Estate,True,False,False,False,False,True,-98,-98,
Illinois,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Indiana,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Indiana,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Indiana,Supreme Court,Probate/Estate,True,True,False,False,False,False,-98,-98,
Iowa,Court of Appeals,Probate/Estate,True,False,False,True,False,False,-98,-98,
Iowa,Court of Appeals,Probate/Estate,False,True,False,False,False,True,-98,-98,
Iowa,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Iowa,Supreme Court,Probate/Estate,False,True,False,True,False,True,-98,-98,
Kansas,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Kansas,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Kansas,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Kansas,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Kentucky,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Kentucky,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Kentucky,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Louisiana,Fifth Circuit Courts of Appeal,Probate/Estate,True,False,False,False,False,False,-98,-98,
Louisiana,Supreme Court,Probate/Estate,True,False,False,False,False,True,-98,-98,
Louisiana,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Maine,Supreme Judicial Court,Probate/Estate,True,False,False,True,True,False,-98,-98,
Maryland,Court of Appeals,Probate/Estate,True,False,False,True,False,True,-98,-98,
Maryland,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Probate/Estate,True,False,False,True,False,False,-98,-98,
Maryland,Court of Special Appeals,Probate/Estate,False,True,False,False,False,True,-98,-98,
Massachusetts,Appeals Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Massachusetts,Appeals Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Massachusetts,Supreme Judicial Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Michigan,Court of Appeals,Probate/Estate,True,True,False,False,False,False,-98,-98,
Michigan,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Minnesota,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Minnesota,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
Minnesota,Supreme Court,Probate/Estate,False,True,False,False,False,False,-98,-98,
Mississippi,Court of Appeals,Probate/Estate,True,False,False,True,False,False,-98,-98,
Mississippi,Supreme Court,Probate/Estate,True,False,False,False,True,True,-98,-98,
Mississippi,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Probate/Estate,True,False,False,False,False,False,-98,-98,
Missouri,Court of Appeals Eastern,Probate/Estate,False,True,False,True,False,False,-98,-98,
Missouri,Supreme Court,Probate/Estate,True,False,False,False,True,True,-98,-98,
Missouri,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Montana,Supreme Court,Probate/Estate,True,False,False,False,True,False,-98,-98,
Montana,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Nebraska,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
Nebraska,Supreme Court,Probate/Estate,True,False,False,True,False,True,-98,-98,
Nebraska,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
Nevada,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
Nevada,Court of Appeals,Probate/Estate,True,False,False,False,False,False,0,5430000,
Nevada,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
New Hampshire,Supreme Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Probate/Estate,True,False,False,False,False,False,-98,-98,
New Jersey,Appellate Division of Superior Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
New Jersey,Supreme Court,Probate/Estate,True,False,False,False,False,True,-98,-98,
New Jersey,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
New Mexico,Court of Appeals,Probate/Estate,True,False,False,False,False,False,-98,-98,
New Mexico,Court of Appeals,Probate/Estate,False,True,False,True,False,False,-98,-98,
New Mexico,Supreme Court,Probate/Estate,False,True,False,True,False,False,-98,-98,
